product_name,variant_name,variant_price,variant_sku,Variant values Stock,parent,Favourite,Product Description, Short Description,Information,Variant Header 1,Variant Header 2,Variant Header 3,Variant Header 4,discount code,GroupName,Sort,Image,category_name,sub_category_name,child_level_1,child_level_2,child_level_3,child_level_4,child_level_5
NP-R,,POA,,POA,,,,NPT Socket Head Plug (Round),,NPT M,,,,,,14930,http://localhost/truflow/public/admin/images/csv_product_img/NP-R.jpg,Hydraulic , Adaptors , Plugs,,,,
,1/8 NPT Socket Head Plug (Round),9.4,NP-02R,85,NP-R,,,,,1/8,,,,,,02R,,,,,,,,
,1/4 NPT Male Socket Head  Plug (Round),2.1,NP-04R,60,NP-R,,,,,1/4,,,,,,04R,,,,,,,,
,3/8 NPT Plug Socket Head (Round),2.3,NP-06R,40,NP-R,,,,,3/8,,,,,,06R,,,,,,,,
,1/2 NPT Plug Socket Head (Round),4.73,NP-08R,30,NP-R,,,,,1/2,,,,,,08R,,,,,,,,
,3/4 NPT Plug Socket Head (Round),6.3,NP-12R,20,NP-R,,,,,3/4,,,,,,12R,,,,,,,,
,1-0 NPT Male Socket Head Plug (Round),11.75,NP-16R,20,NP-R,,,,,1,,,,,,16R,,,,,,,,
NXF,,POA,,POA,,,,NPT Female Cross,,NPT,NPT,NPT,NPT,,,14230,http://localhost/truflow/public/admin/images/csv_product_img/NXF.jpg,Hydraulic , Adaptors , Cross Adaptors,,,,
,1/2 NPT Female Cross,41.6,NXF-08-08-08-08,6,NXF,,,,,1/2,1/2,1/2,1/2,,,08-08-08-08,,,,,,,,
OR-BP,,POA,,POA,,,,BSP O-Rings,,BSP,,,,,,17640,http://localhost/truflow/public/admin/images/csv_product_img/OR-BP.jpg,Hydraulic , Accessories , Seals,,,,
,1/8 BSPP O-Ring,1.5,OR-BP-02,0,OR-BP,,,,,1/8,,,,,,2,,,,,,,,
,1/4 BSPP O-Ring,1.5,OR-BP-04,0,OR-BP,,,,,1/4,,,,,,4,,,,,,,,
,3/8 BSPP O-Ring,1.5,OR-BP-06,0,OR-BP,,,,,3/8,,,,,,6,,,,,,,,
,1/2 BSPP O-Ring,2,OR-BP-08,0,OR-BP,,,,,1/2,,,,,,8,,,,,,,,
,3/4 BSPP O-Ring,3,OR-BP-12,0,OR-BP,,,,,3/4,,,,,,12,,,,,,,,
,1-0 BSPP O-Ring,3.4,OR-BP-16,0,OR-BP,,,,,1,,,,,,16,,,,,,,,
,1-1/4 BSPP O-Ring,4,OR-BP-20,0,OR-BP,,,,,1 1/4,,,,,,20,,,,,,,,
,1-1/2 BSPP O-Ring,6.5,OR-BP-24,0,OR-BP,,,,,1 1/2,,,,,,24,,,,,,,,
,2-0 BSPP O-Ring,11.5,OR-BP-32,0,OR-BP,,,,,2,,,,,,32,,,,,,,,
OR-BPE,,POA,,POA,,,,BSP Encapsulated O-Rings,,BSP,,,,,,17650,http://localhost/truflow/public/admin/images/csv_product_img/OR-BPE.jpg,Hydraulic , Accessories , Seals,,,,
,1/8 BSPP Encapsulated o-ring,2.75,OR-BPE-02,15,OR-BPE,,,,,1/8,,,,,,2,,,,,,,,
,1/4 BSPP Encapsulated o-ring,2.75,OR-BPE-04,35,OR-BPE,,,,,1/4,,,,,,4,,,,,,,,
,3/8 BSPP Encapsulated o-ring,3.25,OR-BPE-06,35,OR-BPE,,,,,3/8,,,,,,6,,,,,,,,
,1/2 BSPP Encapsulated o-ring,3.5,OR-BPE-08,30,OR-BPE,,,,,1/2,,,,,,8,,,,,,,,
,3/4 BSPP Encapsulated o-ring,4.5,OR-BPE-12,28,OR-BPE,,,,,3/4,,,,,,12,,,,,,,,
,1.0 BSPP Encapsulated o ring,5,OR-BPE-16,28,OR-BPE,,,,,1,,,,,,16,,,,,,,,
OR-ORS,,POA,,POA,,,,ORFS O-Rings,,ORFS,,,,,,17680,http://localhost/truflow/public/admin/images/csv_product_img/OR-ORS.jpg,Hydraulic , Accessories , Seals,,,,
,4J-5477  9/16 ORFS o-ring,0.4,OR-ORS-04,1088,OR-ORS,,,,,9/16,,,,,,4,,,,,,,,
,6V-8397  11/16 ORFS o-ring,0.53,OR-ORS-06,1086,OR-ORS,,,,,11/16,,,,,,6,,,,,,,,
,6V-8398  13/16 ORFS o-ring,0.57,OR-ORS-08,1017,OR-ORS,,,,,13/16,,,,,,8,,,,,,,,
,7J-9108  1-0 ORFS o-ring,0.73,OR-ORS-10,1100,OR-ORS,,,,,1,,,,,,10,,,,,,,,
,6V-9746  1-3/16 ORFS o-ring,0.97,OR-ORS-12,1074,OR-ORS,,,,,1 3/16,,,,,,12,,,,,,,,
,5K-9090  1-7/16 ORFS o-ring,1.04,OR-ORS-16,1100,OR-ORS,,,,,1 7/16,,,,,,16,,,,,,,,
,6V-8400  1-11/16 ORFS o-ring,1.51,OR-ORS-20,1052,OR-ORS,,,,,1 11/16,,,,,,20,,,,,,,,
,8T-0315  2-0 ORFS o-ring,1.91,OR-ORS-24,1007,OR-ORS,,,,,2,,,,,,24,,,,,,,,
ORS10M,,POA,,POA,,,,ORFS Male X ORFS Male Bulkhead,,ORFS M,ORFS BH,,,,,12910,http://localhost/truflow/public/admin/images/csv_product_img/ORS10M.jpg,Hydraulic , Adaptors , Straight Adaptors,,,,
,9/16 ORFS Male X 9/16 ORFS Male Bulkhead,9.6,ORS10M-04-04,142,ORS10M,,,,,9/16,9/16,,,,,4-Apr,,,,,,,,
,11/16 ORFS MaleX11/16 ORFS Male Bulkhead,26.13,ORS10M-06-06,96,ORS10M,,,,,11/16,11/16,,,,,6-Jun,,,,,,,,
,13/16 ORFS MaleX13/16 ORFS Male Bulkhead,21.8,ORS10M-08-08,148,ORS10M,,,,,13/16,13/16,,,,,8-Aug,,,,,,,,
,1-0 ORFS Male X 1-0 ORFS Male Bulkhead,35.2,ORS10M-10-10,21,ORS10M,,,,,1,1,,,,,10-Oct,,,,,,,,
,1-3/16ORFS MaleX1-3/16ORFS Male Bulkhead,53.25,ORS10M-12-12,43,ORS10M,,,,,1 3/16,1 3/16,,,,,12-Dec,,,,,,,,
,1-7/16 ORS MaleX1-7/16 ORS Male BulkHead,49.8,ORS10M-16-16,30,ORS10M,,,,,1 7/16,1 7/16,,,,,16-16,,,,,,,,
,1-11/16ORFSMaleX1-11/16ORFSMale Bulkhead,80.3,ORS10M-20-20,3,ORS10M,,,,,1 11/16,1 11/16,,,,,20-20,,,,,,,,
,2.0 ORFS Male X 2.0 ORFS Male BulkHead,76.35,ORS10M-24-24,4,ORS10M,,,,,2,2,,,,,24-24,,,,,,,,
ORS1FM,,POA,,POA,,,,ORFS Female X ORFS Male,,ORFS F,ORFS M,,,,,12920,http://localhost/truflow/public/admin/images/csv_product_img/ORS1FM.jpg,Hydraulic , Adaptors , Straight Adaptors,,,,
,9/16 ORFS Female X 11/16 ORFS Male,24.89,ORS1FM-04-06,3,ORS1FM,,,,,9/16,11/16,,,,,6-Apr,,,,,,,,
,11/16 ORFS Female X 9/16 ORFS Male,11.75,ORS1FM-06-04,176,ORS1FM,,,,,11/16,9/16,,,,,4-Jun,,,,,,,,
,11/16 ORFS Female X 13/16 ORFS Male,27.25,ORS1FM-06-08,6,ORS1FM,,,,,11/16,13/16,,,,,8-Jun,,,,,,,,
,13/16 ORFS Female X 9/16 ORFS Male,15.1,ORS1FM-08-04,149,ORS1FM,,,,,13/16,9/16,,,,,4-Aug,,,,,,,,
,13/16 ORFS Female X 11/16 ORFS Male,15.1,ORS1FM-08-06,305,ORS1FM,,,,,13/16,11/16,,,,,6-Aug,,,,,,,,
,13/16 ORFS Female X 1-3/16 ORFS Male,36.85,ORS1FM-08-12,63,ORS1FM,,,,,13/16,1 3/16,,,,,12-Aug,,,,,,,,
,1-0 ORFS Female X 13/16 ORFS Male,40.75,ORS1FM-10-08,205,ORS1FM,,,,,1,13/16,,,,,8-Oct,,,,,,,,
,1-3/16 ORFS Female X 9/16 ORFS Male,28.75,ORS1FM-12-04,48,ORS1FM,,,,,1 3/16,9/16,,,,,4-Dec,,,,,,,,
,1-3/16 ORFS Female X 11/16 ORFS Male,28.75,ORS1FM-12-06,31,ORS1FM,,,,,1 3/16,11/16,,,,,6-Dec,,,,,,,,
,1-3/16 ORFS Female X 13/16 ORFS Male,25.7,ORS1FM-12-08,109,ORS1FM,,,,,1 3/16,13/16,,,,,8-Dec,,,,,,,,
,1-3/16 ORFS Female X 1-0 ORFS Male,25.45,ORS1FM-12-10,56,ORS1FM,,,,,1 3/16,1,,,,,10-Dec,,,,,,,,
,1-7/16 ORFS Female X 13/16 ORFS Male,28.7,ORS1FM-16-08,16,ORS1FM,,,,,1 7/16,13/16,,,,,16-08,,,,,,,,
,1-7/16 ORFS Female X 1-0 ORFS Male,28.7,ORS1FM-16-10,37,ORS1FM,,,,,1 7/16,1,,,,,16-10,,,,,,,,
,1-7/16 ORFS Female X 1-3/16 ORFS Male,28.7,ORS1FM-16-12,191,ORS1FM,,,,,1 7/16,1 3/16,,,,,16-12,,,,,,,,
,1-11/16 ORFS Female X 1-3/16 ORFS Male,38.85,ORS1FM-20-12,183,ORS1FM,,,,,1 11/16,1 3/16,,,,,20-12,,,,,,,,
,1-11/16 ORFS Female X 1-7/16 ORFS Male,38.85,ORS1FM-20-16,31,ORS1FM,,,,,1 11/16,1 7/16,,,,,20-16,,,,,,,,
,2-0 ORFS Female X 1-11/16 ORFS Male,51.15,ORS1FM-24-20,20,ORS1FM,,,,,2,1 11/16,,,,,24-20,,,,,,,,
ORS1FS,,POA,,POA,,,,ORFS Female Swivel Joiner,,ORFS F,ORFS F,,,,,12930,http://localhost/truflow/public/admin/images/csv_product_img/ORS1FS.jpg,Hydraulic , Adaptors , Straight Adaptors,,,,
,9/16 ORFS Female Swivel Joiner,10,ORS1FS-04-04,48,ORS1FS,,,,,9/16,9/16,,,,,4-Apr,,,,,,,,
,11/16 ORFS Female Swivel Joiner,14.2,ORS1FS-06-06,10,ORS1FS,,,,,11/16,11/16,,,,,6-Jun,,,,,,,,
,13/16 ORFS Female Swivel Joiner,16.4,ORS1FS-08-08,18,ORS1FS,,,,,13/16,13/16,,,,,8-Aug,,,,,,,,
,1-0 ORFS Female Swivel Joiner,27.25,ORS1FS-10-10,17,ORS1FS,,,,,1,1,,,,,10-Oct,,,,,,,,
,1-3/16 ORFS Female Swivel Joiner,29.45,ORS1FS-12-12,18,ORS1FS,,,,,1 3/16,1 3/16,,,,,12-Dec,,,,,,,,
,1-7/16 ORFS Female Swivel Joiner,37.45,ORS1FS-16-16,20,ORS1FS,,,,,1 7/16,1 7/16,,,,,16-16,,,,,,,,
ORS1M,,POA,,POA,,,,ORFS Male X ORFS Male,,ORFS M,ORFS M,,,,,12940,http://localhost/truflow/public/admin/images/csv_product_img/ORS1M.jpg,Hydraulic , Adaptors , Straight Adaptors,,,,
,9/16 ORFS Male X 9/16 ORFS Male,4.25,ORS1M-04-04,581,ORS1M,,,,,9/16,9/16,,,,,4-Apr,,,,,,,,
,9/16 ORFS Male X 11/16 ORFS Male,5.55,ORS1M-04-06,127,ORS1M,,,,,9/16,11/16,,,,,6-Apr,,,,,,,,
,11/16 ORFS Male X 11/16 ORFS Male,5,ORS1M-06-06,76,ORS1M,,,,,11/16,11/16,,,,,6-Jun,,,,,,,,
,11/16 ORFS Male X 13/16 ORFS Male,7.9,ORS1M-06-08,75,ORS1M,,,,,11/16,13/16,,,,,8-Jun,,,,,,,,
,13/16 ORFS Male X 13/16 ORFS Male,7.05,ORS1M-08-08,229,ORS1M,,,,,13/16,13/16,,,,,8-Aug,,,,,,,,
,13/16 ORFS Male X 1-0 ORFS Male,10.2,ORS1M-08-10,123,ORS1M,,,,,13/16,1,,,,,10-Aug,,,,,,,,
,13/16 ORFS Male X 1-3/16 ORFS Male,15.5,ORS1M-08-12,49,ORS1M,,,,,13/16,1 3/16,,,,,12-Aug,,,,,,,,
,1-0 ORFS Male X 1-0 ORFS Male,9.5,ORS1M-10-10,112,ORS1M,,,,,1,1,,,,,10-Oct,,,,,,,,
,1-0 ORFS Male X 1-3/16 ORFS Male,14.55,ORS1M-10-12,83,ORS1M,,,,,1,1 3/16,,,,,12-Oct,,,,,,,,
,1-3/16 ORFS Male X 1-3/16 ORFS Male,13.6,ORS1M-12-12,153,ORS1M,,,,,1 3/16,1 3/16,,,,,12-Dec,,,,,,,,
,1-3/16 ORFS Male X 1-7/16 ORFS Male,20.95,ORS1M-12-16,69,ORS1M,,,,,1 3/16,1 7/16,,,,,16-Dec,,,,,,,,
,1-7/16 ORFS Male X 1-7/16 ORFS Male,19.65,ORS1M-16-16,97,ORS1M,,,,,1 7/16,1 7/16,,,,,16-16,,,,,,,,
,1-7/16 ORFS Male X 1-11/16 ORFS Male,51.9,ORS1M-16-20,45,ORS1M,,,,,1 7/16,1 11/16,,,,,16-20,,,,,,,,
,1-11/16 ORFS Male X 1-11/16 ORFS Male,36.4,ORS1M-20-20,43,ORS1M,,,,,1 11/16,1 11/16,,,,,20-20,,,,,,,,
,2-0 ORFS Male X 2-0 ORFS Male,42.85,ORS1M-24-24,31,ORS1M,,,,,2,2,,,,,24-24,,,,,,,,
ORS1MFS,,POA,,POA,,,,ORFS Male X ORFS Female Swivel,,ORFS M,ORFS F,,,,,12950,http://localhost/truflow/public/admin/images/csv_product_img/ORS1MFS.jpg,Hydraulic , Adaptors , Straight Adaptors,,,,
,9/16 ORFS Male X 9/16 ORFS Female Swivel,16.2,ORS1MFS-04-04,52,ORS1MFS,,,,,9/16,9/16,,,,,4-Apr,,,,,,,,
,11/16 ORFS MaleX11/16 ORFS Female Swivel,15.4,ORS1MFS-06-06,29,ORS1MFS,,,,,11/16,11/16,,,,,6-Jun,,,,,,,,
,13/16 ORFS MaleX13/16 ORFS Female Swivel,18.6,ORS1MFS-08-08,120,ORS1MFS,,,,,13/16,13/16,,,,,8-Aug,,,,,,,,
,13/16ORFS MaleX1-3/16ORFS Female Swivel,33.7,ORS1MFS-08-12,10,ORS1MFS,,,,,13/16,1 3/16,,,,,12-Aug,,,,,,,,
,1-0 ORFS Male X 1-0 ORFS Female Swivel,16.85,ORS1MFS-10-10,60,ORS1MFS,,,,,1,1,,,,,10-Oct,,,,,,,,
,1-3/16 ORFSMaleX1-3/16Female Swivel,27.85,ORS1MFS-12-12,31,ORS1MFS,,,,,1 3/16,1 3/16,,,,,12-Dec,,,,,,,,
,1-7/16 ORFSMaleX1-7/16 ORFS FemaleSwivel,29.3,ORS1MFS-16-16,28,ORS1MFS,,,,,1 7/16,1 7/16,,,,,16-16,,,,,,,,
ORS1MFS-TP,,POA,,POA,,,,ORFS Male X ORFS Felame Swivel x BSPP Female Test Port,,ORFS M,ORFS F,BSPP F,,,,8,http://localhost/truflow/public/admin/images/csv_product_img/ORS1MFS-TP.jpg,Hydraulic , Diagnostics , Test Couplings , Adaptors ,In Line Test Ports,,
,9/16ORFSMaleXFemaleSwivelX1/8BSPPTestPor,15.4,ORS1MFS-04-04TP,136,ORS1MFS-TP,,,,,9/16,9/16,1/8,,,,04-04TP,,,,,,,,
,11/16 ORFS Male/ FS X 1/8 BSPP Port,23.28,ORS1MFS-06-06TP,100,ORS1MFS-TP,,,,,11/16,11/16,1/8,,,,06-06TP,,,,,,,,
,13/16  ORFS Male / FS X 1/8 BSPP Port,25.04,ORS1MFS-08-08TP,138,ORS1MFS-TP,,,,,13/16,13/16,1/8,,,,08-08TP,,,,,,,,
,1-0 ORFS Male / FS X 1//8 BSPP Port,29.67,ORS1MFS-10-10TP,103,ORS1MFS-TP,,,,,1,1,1/8,,,,10-10TP,,,,,,,,
,1-3/16 ORFS Male / FS X 1/8 BSPP Port,40.47,ORS1MFS-12-12TP,91,ORS1MFS-TP,,,,,1 3/16,1 3/16,1/8,,,,12-12TP,,,,,,,,
,1-7/16 ORFS Male / FS X 1/8 BSPP Port,53.77,ORS1MFS-16-16TP,40,ORS1MFS-TP,,,,,1 7/16,1 7/16,1/8,,,,16-16TP,,,,,,,,
ORS3M,,POA,,POA,,,,ORFS Male Tee,,ORFS M,ORFS M,ORFS M,,,,14140,http://localhost/truflow/public/admin/images/csv_product_img/ORS3M.jpg,Hydraulic , Adaptors , Tee Adaptors,,,,
,9/16 ORFS Male Tee,16.8,ORS3M-04-04-04,7,ORS3M,,,,,9/16,9/16,9/16,,,,4/4/2004,,,,,,,,
,11/16 ORFS Male Tee,24.09,ORS3M-06-06-06,30,ORS3M,,,,,11/16,11/16,11/16,,,,6/6/2006,,,,,,,,
,13/16 ORFS Male Tee,26.29,ORS3M-08-08-08,58,ORS3M,,,,,13/16,13/16,13/16,,,,8/8/2008,,,,,,,,
,1-0 ORFS Male Tee,34.65,ORS3M-10-10-10,6,ORS3M,,,,,1,1,1,,,,10/10/2010,,,,,,,,
,1-3/16 ORFS Male Tee,42.9,ORS3M-12-12-12,6,ORS3M,,,,,1 3/16,1 3/16,1 3/16,,,,12/12/2012,,,,,,,,
,1-7/16 ORFS Male Tee,43.2,ORS3M-16-16-16,5,ORS3M,,,,,1 7/16,1 7/16,1 7/16,,,,16-16-16,,,,,,,,
,1-11/16 ORFS Male Tee,112.2,ORS3M-20-20-20,4,ORS3M,,,,,1 11/16,1 11/16,1 11/16,,,,20-20-20,,,,,,,,
,2-0 ORFS Male Tee,145.2,ORS3M-24-24-24,2,ORS3M,,,,,2,2,2,,,,24-24-24,,,,,,,,
ORS3MFSL,,POA,,POA,,,,ORFS Male X ORFS Male X ORFS Female Swivel (Leg)Tee,,ORFS M,ORFS M,ORFS F,,,,14150,http://localhost/truflow/public/admin/images/csv_product_img/ORS3MFSL.jpg,Hydraulic , Adaptors , Tee Adaptors,,,,
,9/16 ORFSMX9/16ORFSMX9/16 ORFSFS(Leg)Tee,27.5,ORS3MFSL-04-04-04,22,ORS3MFSL,,,,,9/16,9/16,9/16,,,,4/4/2004,,,,,,,,
,11/16ORFSMX11/16ORFSMX11/16ORFSFS(Leg)Te,17.1,ORS3MFSL-06-06-06,24,ORS3MFSL,,,,,11/16,11/16,11/16,,,,6/6/2006,,,,,,,,
,13/16ORFSMX13/16ORFSMX13/16ORFSFS(Leg)Te,74.39,ORS3MFSL-08-08-08,105,ORS3MFSL,,,,,13/16,13/16,13/16,,,,8/8/2008,,,,,,,,
,1-0ORFSMX1-0ORFSMX1-0ORFSFS(Leg)Tee,49.61,ORS3MFSL-10-10-10,18,ORS3MFSL,,,,,1,1,1,,,,10/10/2010,,,,,,,,
,1-3/16ORFSMX1-3/16ORFSMX1-3/16ORFSFS(Leg,101.1,ORS3MFSL-12-12-12,24,ORS3MFSL,,,,,1 3/16,1 3/16,1 3/16,,,,12/12/2012,,,,,,,,
,1-7/16ORFSMX1-7/16ORFSMX1-7/16ORFSFS(Leg,96.8,ORS3MFSL-16-16-16,24,ORS3MFSL,,,,,1 7/16,1 7/16,1 7/16,,,,16-16-16,,,,,,,,
,1-11/16ORFSMX1-11/16 ORFSMX1-11/16ORFSFemale Swivel(Leg)Tee,113.8,ORS3MFSL-20-20-20,2,ORS3MFSL,,,,,1 11/16,1 11/16,1 11/16,,,,20-20-20,,,,,,,,
,2-0 ORFS Male X 2-0 ORFS Male X 2-0 ORFS Female Swivel(Leg)T,127.9,ORS3MFSL-24-24-24,2,ORS3MFSL,,,,,2,2,2,,,,24-24-24,,,,,,,,
ORS3MFSR,,POA,,POA,,,,ORFSM X ORFSM X ORFS FS(Run)Tee,,ORFS M,ORFS M,ORFS F,,,,14160,http://localhost/truflow/public/admin/images/csv_product_img/ORS3MFSR.jpg,Hydraulic , Adaptors , Tee Adaptors,,,,
,9/16ORFSMX9/16ORFSMX9/16ORFS FS(Run)Tee,29.5,ORS3MFSR-04-04-04,268,ORS3MFSR,,,,,9/16,9/16,9/16,,,,4/4/2004,,,,,,,,
,11/16ORFSMX11/16ORFSMX11/16ORFS FS(Run)T,31.9,ORS3MFSR-06-06-06,288,ORS3MFSR,,,,,11/16,11/16,11/16,,,,6/6/2006,,,,,,,,
,13/16ORFSMX13/16ORFSMX13/16ORFS FS(Run)T,32.9,ORS3MFSR-08-08-08,160,ORS3MFSR,,,,,13/16,13/16,13/16,,,,8/8/2008,,,,,,,,
,1-0ORFSMX1-0ORFSMX1-0ORFS FS(Run)Tee,45.5,ORS3MFSR-10-10-10,18,ORS3MFSR,,,,,1,1,1,,,,10/10/2010,,,,,,,,
,1-3/16ORFSMX1-3/16ORFSMX1-3/16ORFSFS(Run,64.9,ORS3MFSR-12-12-12,208,ORS3MFSR,,,,,1 3/16,1 3/16,1 3/16,,,,12/12/2012,,,,,,,,
,1-7/16ORFSMX1-7/16ORFSMX1-7/16ORFSFS(Run,117.85,ORS3MFSR-16-16-16,83,ORS3MFSR,,,,,1 7/16,1 7/16,1 7/16,,,,16-16-16,,,,,,,,
,1-11/16ORFSMX1-11/16ORFSMX1-11/16ORFSFSR,146.95,ORS3MFSR-20-20-20,12,ORS3MFSR,,,,,1 11/16,1 11/16,1 11/16,,,,20-20-20,,,,,,,,
,2-0 ORFSMX2-0 ORFSMX2-0 ORFS FS(Run)Tee,182.5,ORS3MFSR-24-24-24,5,ORS3MFSR,,,,,2,2,2,,,,24-24-24,,,,,,,,
ORS4MFS,,POA,,POA,,,,ORFS Male X ORFS Female Sw 45¿,,ORFS M,ORFS F,,,,,13280,http://localhost/truflow/public/admin/images/csv_product_img/ORS4MFS.jpg,Hydraulic , Adaptors , 45¿ Adaptors,,,,
,9/16 ORFS Male X 9/16 ORFS Female Sw 45¿,22,ORS4MFS-04-04,477,ORS4MFS,,,,,9/16,9/16,,,,,4-Apr,,,,,,,,
,11/16 ORFS MaleX11/16 ORFS Female Sw 45¿,23.1,ORS4MFS-06-06,414,ORS4MFS,,,,,11/16,11/16,,,,,6-Jun,,,,,,,,
,13/16 ORFS MaleX13/16 ORFS Female Sw 45¿,24.25,ORS4MFS-08-08,107,ORS4MFS,,,,,13/16,13/16,,,,,8-Aug,,,,,,,,
,1.0 ORFS Male X 1-0 ORFS Female Sw 45¿,37.3,ORS4MFS-10-10,62,ORS4MFS,,,,,1,1,,,,,10-Oct,,,,,,,,
,1-3/16ORFS MaleX1-3/16ORFS Female Sw 45¿,44.8,ORS4MFS-12-12,87,ORS4MFS,,,,,1 3/16,1 3/16,,,,,12-Dec,,,,,,,,
,1-7/16ORFS MaleX1-7/16ORFS Female Sw 45¿,81.15,ORS4MFS-16-16,73,ORS4MFS,,,,,1 7/16,1 7/16,,,,,16-16,,,,,,,,
,1-11/16ORFSMaleX1-11/16ORFSFemale Sw45¿,118,ORS4MFS-20-20,69,ORS4MFS,,,,,1 11/16,1 11/16,,,,,20-20,,,,,,,,
ORS90M,,POA,,POA,,,,ORFS Male X ORFS Male 90¿ BulkHead,,ORFS M,ORFS BH,,,,,13710,http://localhost/truflow/public/admin/images/csv_product_img/ORS90M.jpg,Hydraulic , Adaptors , 90¿ Adaptors,,,,
,9/16 ORFS Male X 9/16 ORFS Male 90¿ BulkHead,12.2,ORS90M-04-04,8,ORS90M,,,,,9/16,9/16,,,,,4-Apr,,,,,,,,
,11/16 ORFS Male X 11/16 ORFS Male 90¿ BulkHead,18.3,ORS90M-06-06,20,ORS90M,,,,,11/16,11/16,,,,,6-Jun,,,,,,,,
,13/16 ORFS Male X 13/16 ORFS Male 90¿ BulkHead,24.4,ORS90M-08-08,20,ORS90M,,,,,13/16,13/16,,,,,8-Aug,,,,,,,,
,1-0 ORFS Male X 1-0 ORFS Male 90¿ BulkHead,32.25,ORS90M-10-10,10,ORS90M,,,,,1,1,,,,,10-Oct,,,,,,,,
,1-3/16 ORFS Male X 1-3/16 ORFS Male 90¿ BulkHead,35.4,ORS90M-12-12,10,ORS90M,,,,,1 3/16,1 3/16,,,,,12-Dec,,,,,,,,
,1-7/16 ORFS Male X 1-7/16 ORFS Male 90¿ BulkHead,58.8,ORS90M-16-16,9,ORS90M,,,,,1 7/16,1 7/16,,,,,16-16,,,,,,,,
ORS9M,,POA,,POA,,,,ORFS Male X ORFS Male 90¿,,ORFS M,ORFS M,,,,,13720,http://localhost/truflow/public/admin/images/csv_product_img/ORS9M.jpg,Hydraulic , Adaptors , 90¿ Adaptors,,,,
,9/16 ORFS Male X 9/16 ORFS Male 90¿,10.45,ORS9M-04-04,20,ORS9M,,,,,9/16,9/16,,,,,4-Apr,,,,,,,,
,11/16 ORFS Male X 11/16 ORFS Male 90¿,10.6,ORS9M-06-06,56,ORS9M,,,,,11/16,11/16,,,,,6-Jun,,,,,,,,
,13/16 ORFS Male X 13/16 ORFS Male 90¿,11.95,ORS9M-08-08,46,ORS9M,,,,,13/16,13/16,,,,,8-Aug,,,,,,,,
,1-0 ORFS Male X 1-0 ORFS Male 90¿,15.5,ORS9M-10-10,7,ORS9M,,,,,1,1,,,,,10-Oct,,,,,,,,
,1-3/16 ORFS Male X 1-3/16 ORFS Male 90¿,20.7,ORS9M-12-12,10,ORS9M,,,,,1 3/16,1 3/16,,,,,12-Dec,,,,,,,,
,1-7/16 ORFS Male X 1-7/16 ORFS Male 90¿,25.2,ORS9M-16-16,17,ORS9M,,,,,1 7/16,1 7/16,,,,,16-16,,,,,,,,
,1-11/16 ORFS Male X 1-11/16 ORFS Male 90¿,77.1,ORS9M-20-20,4,ORS9M,,,,,1 11/16,1 11/16,,,,,20-20,,,,,,,,
ORS9MFS,,POA,,POA,,,,ORFS Male X ORFS Female Sw 90¿,,ORFS M,ORFS F,,,,,13730,http://localhost/truflow/public/admin/images/csv_product_img/ORS9MFS.jpg,Hydraulic , Adaptors , 90¿ Adaptors,,,,
,9/16 ORFS Male X 9/16 ORFS Female Sw 90¿,16.95,ORS9MFS-04-04,239,ORS9MFS,,,,,9/16,9/16,,,,,4-Apr,,,,,,,,
,11/16 ORFS MaleX11/16 ORFS Female Sw 90¿,17.05,ORS9MFS-06-06,464,ORS9MFS,,,,,11/16,11/16,,,,,6-Jun,,,,,,,,
,13/16 ORFS MaleX13/16 ORFS Female Sw 90¿,17.7,ORS9MFS-08-08,303,ORS9MFS,,,,,13/16,13/16,,,,,8-Aug,,,,,,,,
,1-0 ORFS MaleX1.0 ORFS Female Swivel 90¿,24.05,ORS9MFS-10-10,101,ORS9MFS,,,,,1,1,,,,,10-Oct,,,,,,,,
,1-3/16 ORFS MaleX1-3/16ORFSFemale Sw 90¿,31.5,ORS9MFS-12-12,137,ORS9MFS,,,,,1 3/16,1 3/16,,,,,12-Dec,,,,,,,,
,1-7/16 ORFS MaleX1-7/16ORFSFemale Sw 90¿,62.55,ORS9MFS-16-16,118,ORS9MFS,,,,,1 7/16,1 7/16,,,,,16-16,,,,,,,,
,1-11/16ORFSMaleX1-11/16ORFSFemale Sw 90¿,112.5,ORS9MFS-20-20,50,ORS9MFS,,,,,1 11/16,1 11/16,,,,,20-20,,,,,,,,
,2-0 ORFS Male X 2-0 ORFS Female Sw 90¿,158.2,ORS9MFS-24-24,12,ORS9MFS,,,,,2,2,,,,,24-24,,,,,,,,
ORSC,,POA,,POA,,,,ORFS Female Cap,,ORFS,,,,,,14790,http://localhost/truflow/public/admin/images/csv_product_img/ORSC.jpg,Hydraulic , Adaptors , Caps,,,,
,9/16 ORFS Female Cap,8.4,ORSC-04,3790,ORSC,,,,,9/16,,,,,,4,,,,,,,,
,11/16 ORFS Female Cap,9.6,ORSC-06,3526,ORSC,,,,,11/16,,,,,,6,,,,,,,,
,13/16 ORFS Female Cap,10.75,ORSC-08,3710,ORSC,,,,,13/16,,,,,,8,,,,,,,,
,1-0  ORFS Female Cap,11.15,ORSC-10,1666,ORSC,,,,,1,,,,,,10,,,,,,,,
,1-3/16 ORFS Female Cap,12.3,ORSC-12,2122,ORSC,,,,,1 3/16,,,,,,12,,,,,,,,
